id,file,line,label,encoding,source,fr,status,notes
b904a5b835aa,scripts/celadon city/outside/post-giovanni talk level script (with ronnie).rbc,51,@rontalk2,utf-8,"Yeah, um[.] sorry I got all worked\nup over the whole fossil thing\learlier-- but hey, it's all good\lnow. Why should I care about some\lstupid old fossils when I've got a\lreal robbery to take care of now,\lright? Yeah, my time has come has\lnow, I can feel it.\l",,à_traduire,
34067df6d9ae,scripts/celadon city/outside/post-giovanni talk level script (with ronnie).rbc,63,@rontalk3,utf-8,"Well, I guess we better head on\neast of here through Saffron and\lthen north from there to get to\lCerulean. Did you hear, they made\la secret Rocket base in the\lDay-Care Center south of the\lcity-- how cool is that? How about\lI meet you there?",,à_traduire,
4b134391c79a,scripts/celadon city/outside/post-giovanni talk level script (with ronnie).rbc,66,@rontalk4,utf-8,"God, I'm itching to do me some\nburglarizing! Talk to you later,\lman!",,à_traduire,
d332750f0efe,scripts/celadon city/outside/red encounter.rbc,58,@talk,utf-8,...,,à_traduire,
42e493f112d5,scripts/celadon city/outside/rival.rbc,13,@talk,utf-8,"Go on, what are you waiting for,\nman?",,à_traduire,
a73ef588d34d,scripts/celadon city/outside/scientist.rbc,11,@talk,utf-8,You lowly Rockets[.]\pI knew I should've never trusted\nthat grunt to take care of my\lSilph Scope!\pNow what am I going to do?\nSilph will fire me for sure!\pDamn[.] maybe I should just join\nthe Rockets after all[.],,à_traduire,
d84a8c59b1a3,scripts/celadon city/outside/softboiled tutor.rbc,4,@talk1,cp1252,"Hello, there!\nI've seen you about[.]\pYou're one of those Rockets!\pWell[.] I hate getting my Pokémon\nstolen as much as the next guy[.]\pBut I have to say I respect what\nyou folks stand for!\pSo let me teach you one egg-\ncellent move, if you would.",,à_traduire,
1e17603712bd,scripts/celadon city/outside/softboiled tutor.rbc,7,@talk2,cp1252,"Y-you prefer them boiled hard,\nthen, do you..?",,à_traduire,
23e5a8b84653,scripts/celadon city/outside/softboiled tutor.rbc,10,@talk3,cp1252,So long!\p[.]\pAnd thanks for not stealing my\nPokémon!,,à_traduire,
a55c20ce6cef,scripts/cerulean cave/mewtwo script.rbc,118,@talk,cp1252,Mewtwo: So you've come[.],,à_traduire,
78db9b35dd59,scripts/cerulean cave/mewtwo script.rbc,121,@talk2,cp1252,I was waiting for you[.]\c\h08ó\n[player].,,à_traduire,
d316ece707aa,scripts/cerulean cave/mewtwo script.rbc,124,@talk3,cp1252,The scientists who sent you\nhere[.]\pWho thought my psychic powers\nweakened in the years passed[.],,à_traduire,
fea6bbe3a9c3,scripts/cerulean cave/mewtwo script.rbc,127,@talk4,cp1252,"They are wildly mistaken.\pI'm stronger, sharper, deadlier[.]\c\h08ó\nThan I ever was.",,à_traduire,
ae9c10fd8c86,scripts/cerulean cave/mewtwo script.rbc,131,@talk5,cp1252,You've nothing to threaten me\nwith.\pEven if the Master Ball you wield\ncould work against me[.]\pI could cut off the arm you'd\nthrow it with before the first\lcontraction of your muscles.,,à_traduire,
1467aaae5bfe,scripts/cerulean cave/mewtwo script.rbc,135,@talk6,cp1252,"[.]\pBut that would give me little\npleasure.\pInstead[.]\pGive me an engaging, forceful[.]\c\h08ó\nfair[.]\c\h08ó Pokémon battle.\p[.]\pAnd I will tell you what you came\nhere to find out.",,à_traduire,
21cd18361606,scripts/cerulean cave/mewtwo script.rbc,139,@talk7,cp1252,"Oh, how I long for a challenging\nbattle!\pLike an infant craving its\nmother's milk, [player][.]",,à_traduire,
441a91b49854,scripts/cerulean cave/mewtwo script.rbc,143,@talk8,cp1252,These impulses I was given[.]\pThey make a decade an eternity[.]\pWith no worthy enemies to put my\ndormant powers to bear against.,,à_traduire,
645ab043f28c,scripts/cerulean cave/mewtwo script.rbc,147,@challengeText,cp1252,"On your guard, Trainer!\nGive me your all!",,à_traduire,
2dfb8ed2757c,scripts/cerulean cave/mewtwo script.rbc,151,@runawayText,cp1252,"Mewtwo: No, no, no, [player]!\nThat sort of trickery won't do!\pAgain!\c\h0B[Ke]À",,à_traduire,
58bde53ec065,scripts/cerulean cave/mewtwo script.rbc,154,@talk9,cp1252,"Mewtwo: Hahahahaha[.]\c\h08ó\nHahaha!\pYes[.]\c\h08ó\nYes, that's it.",,à_traduire,
40c23d0fb5f3,scripts/cerulean cave/mewtwo script.rbc,158,@talk10,cp1252,"Ah!\c\h08ó\nVery well, [player].\pYou've humored me better than I\nthought you capable.\pI'll tell you what you want to\nknow.",,à_traduire,
f313e9ec6955,scripts/cerulean cave/mewtwo script.rbc,162,@talk11,cp1252,"The Pokémon my creators seek[.]\pIs the one they call\n""The Catastrophe"".\pAnd Shigeki indeed knows where\nit's hiding.",,à_traduire,
2c6fc832c4cd,scripts/cerulean cave/mewtwo script.rbc,165,@talk12,cp1252,[.]and where is Shigeki hiding?\p[.]\pIn plainer sight than any of his\nformer colleagues would believe.,,à_traduire,
7032355cc7bc,scripts/cerulean cave/mewtwo.rbc,69,@talk,cp1252,"Mewtwo: If you wish to find\n""The Catastrophe"", [player][.]\pGo speak to Shigeki in Viridian\nCity.\pNow leave me to train for my next\nworthy challenger.",,à_traduire,
3af402e8d7d0,scripts/cerulean cave/mewtwo.rbc,73,@talk2,cp1252,"Mewtwo: So you found ""The\nCatastrophe""[.]\pWell done, [player].\nI'm impressed.\pBut I'm not ready to battle you\nagain yet.",,à_traduire,
834611247945,scripts/cerulean cave/mewtwo.rbc,76,@talk3,cp1252,Mewtwo: [.][player].\c\h08ó\nWe meet again.\pYou've come a long way.,,à_traduire,
e329f3c71068,scripts/cerulean cave/mewtwo.rbc,79,@talk4,cp1252,"I thought for sure he would come[.]\c\h08ó\nThat child[.]\pBut now I suppose he never will.\nYou'll do instead, [player].",,à_traduire,
a06c2310ccf6,scripts/cerulean cave/mewtwo.rbc,82,@talk5,cp1252,I've lived a long life inside this\ncave[.]\pPerhaps it's time I finally laid\ndown my guard[.]\pAnd allowed a worthy Trainer to\ntry his hand at catching me.,,à_traduire,
ab72b2c25ee1,scripts/cerulean cave/mewtwo.rbc,85,@talk6,cp1252,"You get one chance, [player].\pBut this time[.]\c\h08ó\nI'm not holding back!\pI'll never accept you as my master\nif you don't put up a fight!",,à_traduire,
dd3e440e32f0,scripts/cerulean cave/mewtwo.rbc,88,@talk7,cp1252,[.]\c\h08ó\nBrace yourself!,,à_traduire,
6f3ce01b1271,scripts/cerulean cave/post-flashback level script.rbc,29,@talk,cp1252,"Yes, he knows where it is[.]\pThat disgusting failed experiment\nof a Pokémon Bill is after.",,à_traduire,
e248e0c42a5b,scripts/cerulean cave/post-flashback level script.rbc,33,@talk2,cp1252,If you truly wish to find it[.]\c\h08ó\nTo capture it at last[.]\pSpeak to Shigeki in Viridian City.\nHe will show you the way.,,à_traduire,
c1067727725e,scripts/cerulean cave/post-flashback level script.rbc,36,@talk3,cp1252,"That's all, [player]!\pLeave me now to train for my next\nworthy challenger.\p[.]\pI will see you again when you've\ngrown much stronger than you are.",,à_traduire,
17be0f91e810,scripts/cerulean city/bike seller.rbc,55,@talk,cp1252,"What in the..?\pDo you think you can just waltz on\nin here and steal yourself one of\lour expertly, painstakingly\lcrafted top-grade Bicycles?",,à_traduire,
278a73d88725,scripts/cerulean city/bike seller.rbc,58,@no1,cp1252,"No? Oh, okay, then.\nCarry on.",,à_traduire,
fc47774230b7,scripts/cerulean city/bike seller.rbc,61,@talk2,cp1252,"Who do you think you are?\p[.]\c\h08ó\nOh, a Rocket, is that it?\pYou think it's cool, do you?\pYou think stealing the fruits of\nother men's labor is cool?\pYou think that gluttonously taking\nwhatever your greedy hands can\lreach, without regard for the\lwell-being or the needs of this\lregion's people, let alone the\lprosperity of its fledgling\leconomy--is COOL?",,à_traduire,
1cf810c26764,scripts/cerulean city/bike seller.rbc,64,@no2,cp1252,"Wha--\c\h08ó no, did you say?\nUm[.] why, that's exactly right.\pNot cool in the slightest.",,à_traduire,
81d58e719a00,scripts/cerulean city/bike seller.rbc,67,@talk3,cp1252,"[.]\c\h08ó\nYou!\pYou are the embodiment of\neverything that is wrong with the\lworld!\pYou, immoral youngsters, walking\naround like you own everything you\lsee, like everything is owed you\lby virtue of your having been\lborn!\pI fought in the war for your sort,\nyou know!\pDoes that give you something\nworthwhile to think about, huh?",,à_traduire,
55c5550f4030,scripts/cerulean city/bike seller.rbc,70,@yes3,cp1252,"Hmm? Yes..? I-it does?\nWahaha! I mean, I bet it does!\pWell, you go on home and you think\nabout that real good, now!",,à_traduire,
67244638ae65,scripts/cerulean city/bike seller.rbc,73,@talk4,cp1252,"Gah!\pImpossible to get to through to\nyou with words, is it?\pWell, f-fine!\nYou asked for it, bandit!\pIf I could defend my region in\nwar, I can defend myself in\lbattle against crooks like you!",,à_traduire,
5c967969396d,scripts/cerulean city/bike seller.rbc,76,@defeat,cp1252,Positively inconceivable!,,à_traduire,
d2e9f2ec2729,scripts/cerulean city/bike seller.rbc,79,@after,cp1252,"[.]\c\h08ó\nWhat has the world come to..?\pDisarmed[.] defeneseless[.]\pAt the hands of some pink-haired,\ncostume-wearing punk[.]\pNo..!\c\h08ó Hey, no! Please don't!\c\h08ó\nI won't allow--\c\h08ó m-my Bicycles..!",,à_traduire,
66a8af704038,scripts/cerulean city/bike seller.rbc,82,@bikeGet,cp1252,[player] stole the Bicycle from the\nBike Shop!,,à_traduire,
311502238ed6,scripts/cerulean city/bike seller.rbc,85,@postStealTalk,cp1252,You[.] fiend..!\nEvil[.] ungrateful[.] vile..!,,à_traduire,
048081ea4c60,scripts/cerulean city/burgled house back door blocker.rbc,23,@talk,utf-8,"Ronnie: [player], what are you\ndoing? You can't go in there now!\pThe other guys are still doing\ntheir thing, and this isn't even\lyour mission!\pSorry about that, man.",,à_traduire,
faee906a8d7a,scripts/cerulean city/burgled house front door blocker.rbc,15,@sign,utf-8,The door is locked[.],,à_traduire,
2ae1aa494fbb,scripts/cerulean city/burgled house level script.rbc,95,@CollectorTalk1,cp1252,"I-I don't even know what happened!\pI was just up on my regular hike\nup on Mt. Moon and I came back\ldown and all my hard-earned TMs\lwere gone!\pAnd here I'd gone and planned all\nyear to teach this here TM Dig to\lsome little Sandshrew or Mankey or\lwhat have you, and now it's all\lgone!",,à_traduire,
b72123fdaece,scripts/cerulean city/burgled house level script.rbc,99,@CollectorTalk2,cp1252,"And then they dug this giant hole\nright through my wall-- I mean,\lthese crooks are Digging their way\linto no good, I say!",,à_traduire,
3e98e39ebc66,scripts/cerulean city/burgled house level script.rbc,102,@fordTalk1,cp1252,Ford: Truly an unnerving tale from\nthis poor homeowner.,,à_traduire,
d7521acf6c2e,scripts/cerulean city/burgled house level script.rbc,105,@fordTalk2,cp1252,"Now, we understand that your\ndaughter here was out playing in\lthe vicinity when this incident\ltook place, and that she in fact\lwas witness to some of the actions\lof the criminals responsible.",,à_traduire,
1dc0ec5155d2,scripts/cerulean city/burgled house level script.rbc,114,@fordTalk3,cp1252,"Now, Miss: Would you mind\nexplaining to us exactly what you\lsaw?",,à_traduire,
fcce026f4f3e,scripts/cerulean city/burgled house level script.rbc,117,@galTalk,cp1252,"Well, you know, I don't know\nexactly if it was the same people,\lbut there was this creepy guy who\ltried to rob me earlier!",,à_traduire,
71187fa79d23,scripts/cerulean city/burgled house level script.rbc,120,@fordTalk4,cp1252,Ford: Truly shocking!,,à_traduire,
7ae33900cc50,scripts/cerulean city/burgled house level script.rbc,123,@galTalk2,cp1252,"Yeah, he was a real funny-looking\nguy-- he had green hair and these\lweird black pajamas.\pHe had me fight him in a Pokémon\nbattle, and after he won he tried\lto steal my Pokémon!\pI wouldn't let him have them,\nthough, so then he just told me\lsomething about me being too old\land then ran off!\pI don't know where he went to\nexactly, but I think I saw him\lwith some other guys wearing the\lsame funky outfit after!\pIt was really weird!",,à_traduire,
90829e8e2c20,scripts/cerulean city/burgled house level script.rbc,126,@fordTalk5,cp1252,"Ford: Now, Mr. Officer, I'm led to\nunderstand that, with the aid of\lthis young lady's description, the\lKanto police department has\lgotten rather a good idea of who\lmight be behind this crime?",,à_traduire,
9f89ab845a39,scripts/cerulean city/burgled house level script.rbc,130,@copTalk1,cp1252,That's correct.\pThe variation in footprints as\nwell as the speed with which the\loperation was carried out make it\lclear that the burglary was\lcarried out by a larger group\lworking together.,,à_traduire,
1ca3acc78681,scripts/cerulean city/burgled house level script.rbc,133,@copTalk2,cp1252,"Furthermore, the uniforms\ndescribed by the witness leave\llittle doubt in our investigators'\lminds--\c\h08ó Team Rocket must be behind\lthis most heinous crime!",,à_traduire,
e3e4d54a57a4,scripts/cerulean city/burgled house level script.rbc,144,@fordTalk6,cp1252,"Ford: You heard it here first,\nviewers!\pThe Kanto police department\nbelieves, in other words, that\lthis burglary was an act of\lorganized crime by the notorious\lanti-government organization\lTeam Rocket!",,à_traduire,
1df658f13c8a,scripts/cerulean city/burgled house level script.rbc,151,@fordTalk7,cp1252,"Positively nerve-wracking!\pTo think that these wretched\ncriminals are currently on the\lloose, roaming the streets!\pViewers are advised to guard their\nhomes and their Pokémon!",,à_traduire,
cacb34962c3d,scripts/cerulean city/cave blocker.rbc,29,@talk,cp1252,"This is Cerulean Cave.\pNobody enters without permission\nfrom the Pokémon Champion!\p[.]\pYeah, what..?\pLook, I don't care what fairy-\ntales you heard about what's\linside of here!\pRules are rules, buddy!",,à_traduire,
f8c1692194f8,scripts/cerulean city/cave blocker.rbc,32,@talk2,cp1252,"H-hey!\nI said keep out, punk!",,à_traduire,
2cba3ccaa964,scripts/cerulean city/cave blocker.rbc,35,@defeat,cp1252,You'll regret this!,,à_traduire,
cdfa2c0c980e,scripts/cerulean city/cave blocker.rbc,39,@talk3,cp1252,"[.]\pThey stationed me here for your\nown safety, you know!\pIf the thing in there chews you up\nand spits you out, that's on you!",,à_traduire,
7f6ed6309b0a,scripts/cerulean city/generic dialogue/badge gentleman.rbc,11,@talk,utf-8,Only Trainers with an official\nlicense can collect Gym Badges.\pBums like you who battle without\none should be thrown in jail!,,à_traduire,
a458be342a8e,scripts/cerulean city/generic dialogue/berry man.rbc,11,@talk,utf-8,I concoct a variety of medicine\nfrom Berry Powder.\pIt's too bad you don't have any\nfriends to crush berries with!,,à_traduire,
dc9148ef0f71,scripts/cerulean city/generic dialogue/bike lady.rbc,11,@talk,utf-8,"Every time I try to ride my bike\nindoors, it's as if there's this\lvoice that goes off in my head,\lcompelling me to stop.\pIt's pretty weird.\nI hope I'm not going crazy.",,à_traduire,
065dc912cb77,scripts/cerulean city/generic dialogue/day-care bald man.rbc,11,@talk,cp1252,"My Pokémon seemed really tired\nafter coming back from the Day-\lCare Center.\pThat ungrateful little thing[.]\nIt cost me a lot of money, too!",,à_traduire,
ec6531445646,scripts/cerulean city/generic dialogue/let foreshadower.rbc,11,@talk,utf-8,I saw this weird sailor guy\nrunning around chopping down trees\learlier.\pIt was a strangely[.] beautiful\nsight[.],,à_traduire,
509dd7c9c3e7,scripts/cerulean city/generic dialogue/no scores.rbc,8,@sign,utf-8,THERE ARE NO HIGH SCORES.,,à_traduire,
ad9ae77e134e,scripts/cerulean city/generic dialogue/oak foreshadower.rbc,11,@talk,utf-8,Have you ever heard of Prof. Oak?\pMy dad told me he was a powerful\nTrainer once[.],,à_traduire,
8a50f147f3aa,scripts/cerulean city/generic dialogue/old lady.rbc,4,@talk,cp1252,"My goodness!\nYou're one of those evil Rockets!\p[.]\pWell, if you've stolen any good\nPokémon, would you mind trading\lthem with my husband here?\pIt's one of the few things he\nstill finds any joy in doing.",,à_traduire,
be3c584cf8ad,scripts/cerulean city/generic dialogue/queen reference.rbc,11,@talk,utf-8,"I want to ride my Bicycle, I want\nto ride my biiiike!\pI want to ride my BICYCLE, I want\nto ride it where I liiiiiike!",,à_traduire,
60f2388af6bf,scripts/cerulean city/generic dialogue/racist..rbc,4,@talk,utf-8,"What's the matter, son?\nYou racist?",,à_traduire,
a1328dc649be,scripts/cerulean city/generic dialogue/ug path foreshadower.rbc,11,@talk,utf-8,My parents keep telling me I'm not\nallowed to go through the\lUnderground Path.\pBut they just won't tell me why[.],,à_traduire,
4697b1482f3f,scripts/cerulean city/grunt 1.rbc,12,@talk,utf-8,"Man, that is one TM collection, I\nhave to say.\pIt sure is a fine day to be a\ncriminal!",,à_traduire,
